24.9822, -80.4363, 29.7307
24.9822, -80.4363, 29.7307
25.0079, -80.4481, 29.8408
24.9871, -80.4529, 29.9213
24.9802, -80.4427, 29.7307
24.9879, -80.4678, 29.9213
26.0249, -80.1041, 29.3093
25.9891, -80.1092, 29.2512
24.5604, -81.5014, 30.1701
24.7201, -80.9287, 29.7935
24.7118, -80.946, 29.7935
24.7108, -80.948, 29.7935
24.7217, -80.9278, 29.7935
24.9899, -80.4521, 29.9213
24.9969, -80.4517, 29.9213
25.0095, -80.4514, 29.8356
24.9886, -80.4026, 29.7307
24.6923, -80.9758, 29.7822
24.9519, -80.4511, 29.9213
24.9463, -80.4702, 29.766
24.9509, -80.4936, 29.9213
24.9519, -80.4916, 29.9213
24.9574, -80.4924, 29.9213
24.9877, -80.4348, 29.7307
24.9881, -80.4637, 29.9213
25.0177, -80.3959, 29.691
25.0137, -80.415, 29.8408
24.4991, -81.759, 29.8961
25.0021, -80.4011, 29.8408
24.9525, -80.4888, 29.9213
24.8305, -80.6438, 29.8162
24.8131, -80.6691, 29.8854
24.8129, -80.6696, 29.8854
25.1344, -80.3025, 29.5965
25.1337, -80.2844, 29.7527
24.5591, -81.4136, 30.2694
24.5595, -81.4133, 30.2694
24.8136, -80.667, 29.8854
25.1768, -80.2658, 29.9009
25.2028, -80.2454, 29.7968
25.2836, -80.2072, 29.8605
24.5005, -81.7417, 29.9247
24.5008, -81.7419, 29.9247
25.1086, -80.307, 29.5965
24.5631, -81.401, 30.2694
24.5387, -81.4436, 29.8993
24.5532, -81.4376, 30.2694
24.6976, -80.9585, 29.7822
24.6643, -81.0766, 29.8506
24.6397, -81.0662, 29.9079
24.5595, -81.4132, 30.2694
24.7107, -80.9482, 29.7935
24.5477, -81.457, 29.8415
24.7118, -80.946, 29.7935
24.6977, -80.9581, 29.7822
24.5298, -81.6407, 30.0731
24.5483, -81.5332, 30.0192
24.5401, -81.4488, 29.8993
24.6324, -82.9051, 29.952
24.7763, -80.7365, 29.7761
24.6323, -82.9052, 29.952
24.5485, -81.5331, 30.0192
24.5694, -81.3303, 29.9826
24.7789, -80.7349, 29.7761
24.7022, -80.9387, 29.7935
24.5226, -81.5198, 30.0192
24.5604, -81.5014, 30.1701
24.7582, -80.766, 30.0355
24.7022, -80.9387, 29.7935
24.6977, -80.9581, 29.7822
24.5694, -81.3303, 29.9826
24.5631, -81.401, 30.2694
24.5693, -81.3817, 30.2519
24.5226, -81.5198, 30.0192
24.523, -81.5204, 30.0192
24.5604, -81.5014, 30.1701
24.5835, -81.433, 30.2694
24.6152, -81.3792, 30.1071
24.5959, -81.3716, 30.2519
24.6217, -81.3631, 30.1071
24.5217, -81.5768, 30.0312
24.5477, -81.457, 29.8415
24.5387, -81.4436, 29.8993
24.5615, -81.4079, 30.2694
24.5631, -81.4006, 30.2694
24.5532, -81.4376, 30.2694
24.5686, -81.3265, 29.9826
24.5608, -81.5014, 30.1701
24.5483, -81.5332, 30.0192
24.5215, -81.5769, 30.0312
24.5485, -81.5331, 30.0192
24.5273, -81.4989, 29.8415
24.559, -81.4129, 30.2694
24.5591, -81.4134, 30.2694
24.5591, -81.4136, 30.2694
24.5595, -81.4132, 30.2694
24.5233, -81.5357, 30.0192
24.5298, -81.6407, 30.0731
24.5298, -81.6407, 30.0731
24.5572, -81.5101, 30.1701
24.5401, -81.4488, 29.8993
24.5266, -81.501, 30.0192
24.53, -81.4896, 29.8415
24.53, -81.4896, 29.8415
24.5264, -81.5052, 30.0192
24.5264, -81.5052, 30.0192
24.5413, -81.4403, 29.8993
24.5177, -81.5441, 30.0192
24.5177, -81.5441, 30.0192
24.5525, -81.5799, 30.0639
25.2841, -80.2073, 29.8605
25.2839, -80.208, 29.8605
25.1688, -80.2677, 29.9009
24.4809, -81.9539, 30.0319
24.7763, -80.7366, 29.7761
24.4639, -81.9834, 30.0319
24.5631, -81.401, 30.2694
24.5226, -81.5198, 30.0192
24.5477, -81.457, 29.8415
24.5387, -81.4436, 29.8993
24.5532, -81.4376, 30.2694
24.5485, -81.5331, 30.0192
24.5595, -81.4132, 30.2694
24.5298, -81.6407, 30.0731
24.5401, -81.4488, 29.8993
24.7108, -80.948, 29.7935
24.7022, -80.9387, 29.7935
24.6643, -81.0766, 29.8506
24.6976, -80.9585, 29.7822
24.7789, -80.7349, 29.7761
24.7582, -80.766, 30.0355
24.5694, -81.3303, 29.9826
24.6977, -80.9581, 29.7822
24.6324, -82.9051, 29.952
24.7118, -80.946, 29.7935
24.7022, -80.9387, 29.7935
24.6977, -80.9581, 29.7822
24.6977, -80.9581, 29.7822
24.7763, -80.7365, 29.7761
24.6397, -81.0662, 29.9079
24.9822, -80.4363, 29.7307
24.9822, -80.4363, 29.7307
24.9822, -80.4363, 29.7307
24.9877, -80.4348, 29.7307
24.9879, -80.4678, 29.9213
25.0147, -80.4182, 29.8408
24.8136, -80.6684, 29.8854
25.1554, -80.2871, 29.9009
25.1687, -80.268, 29.9009
25.1768, -80.2658, 29.9009
25.2836, -80.2072, 29.8605
25.2211, -80.2121, 29.7968
24.7118, -80.946, 29.7935
24.7108, -80.948, 29.7935
24.7185, -80.9308, 29.7935
24.6923, -80.9758, 29.7822
24.5005, -81.7417, 29.9247
24.4991, -81.759, 29.8961
25.3129, -80.1988, 29.8617
25.3084, -80.2006, 29.9149
24.5215, -81.577, 30.0312
24.5298, -81.641, 30.0731
24.5485, -81.533, 30.0192
26.1763, -80.0896, 29.6034
26.1763, -80.0896, 29.6034
26.183, -80.0893, 29.6034
26.183, -80.0893, 29.6034
26.198, -80.0875, 29.6034
26.198, -80.0875, 29.6034
26.198, -80.0875, 29.6034
26.198, -80.0875, 29.6034
25.3224, -80.1823, 29.8617
25.5088, -80.1205, 29.8347
25.3631, -80.1658, 29.9636
25.3335, -80.1993, 29.8617
25.3335, -80.1993, 29.8617
25.3335, -80.1993, 29.8617
25.4648, -80.1573, 29.8331
25.4944, -80.1387, 29.8315
25.3889, -80.1627, 29.9636
25.3889, -80.1627, 29.9636
25.8483, -80.1038, 29.4531
25.8483, -80.1038, 29.4531
25.8483, -80.1038, 29.4531
25.8483, -80.1038, 29.4531
25.4628, -80.1425, 29.8315
25.4628, -80.1425, 29.8315
25.7277, -80.0999, 29.5937
25.4413, -80.1338, 29.8731
25.4413, -80.1338, 29.8731
25.9457, -80.1094, 29.349
25.9457, -80.1094, 29.349
25.9457, -80.1094, 29.349
25.9457, -80.1094, 29.349
25.9457, -80.1094, 29.349
25.9457, -80.1094, 29.349
25.424, -80.1546, 29.8926
25.424, -80.1546, 29.8926
25.424, -80.1546, 29.8926
25.5642, -80.1049, 29.8638
25.5642, -80.1049, 29.8638
25.3894, -80.1655, 29.9636
25.9586, -80.1091, 29.2512
25.3884, -80.1644, 29.9636
25.9457, -80.1094, 29.349
25.9394, -80.1096, 29.349
25.3894, -80.1655, 29.9636
25.9586, -80.1091, 29.2512
25.9426, -80.1101, 29.349
25.424, -80.1546, 29.8926
25.9354, -80.1108, 29.349
25.9457, -80.1094, 29.349
25.3884, -80.1644, 29.9636
25.3884, -80.1644, 29.9636
25.8606, -80.1085, 29.3728
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
25.3884, -80.1644, 29.9636
26.1245, -80.097, 29.5344
26.1245, -80.097, 29.5344
25.8483, -80.1038, 29.4531
25.8606, -80.1085, 29.3728
25.9457, -80.1094, 29.349
25.424, -80.1546, 29.8926
25.424, -80.1546, 29.8926
25.9457, -80.1094, 29.349
25.3888, -80.1626, 29.9636
25.3894, -80.1655, 29.9636
25.9586, -80.1091, 29.2512
25.3888, -80.1626, 29.9636
25.9354, -80.1108, 29.349
26.1245, -80.097, 29.5344
24.5626, -81.4001, 30.2694
25.6763, -80.0987, 29.5412
26.1245, -80.097, 29.5344
24.9824, -80.4365, 29.7307
24.9806, -80.4388, 29.7307
24.6672, -81.0251, 29.9965
